"지점","지점명","일시","평균기온","최저기온","최저기온시각","최고기온","최고기온시각","강수계속시간","최다강수량10분","최다강수량시각10분","최다강수량1시간","최다강수량시각1시간","일강수량","최대순간풍속","최대순간풍속풍향","최대순간풍속시각","최대풍속","최대풍속풍향","최대풍속시각","평균풍속","풍정합","최다풍향","평균이슬점온도","최소상대습도","최소상대습도시각","평균상대습도","평균증기압","평균현지기압","최고해면기압","최고해면기압시각","최저해면기압","최저해면기압시각","평균해면기압","가조시간","합계일조시간","최다일사시각1시간","최다일사량1시간","합계일사량","일최심신적설","일최심신적설시각","일최심적설","일최심적설시각","합계3시간신적설","평균전운량","평균중하층운량","평균지면온도","최저초상온도","평균5CM지중온도","평균10CM지중온도","평균20CM지중온도","평균30CM지중온도","지중온도50CM","지중온도100CM","지중온도150CM","지중온도300CM","지중온도500CM","합계대형증발량","합계소형증발량","강수9_9"
93,"북춘천",22/12/13,-0.9,-6.8,2356,2.4,1321,8.75,"","","","",0.6,12.8,250,2139,6.2,250,1313,2.7,2331,320,-5.8,41,2333,71,4.2,1005.7,1023.5,2359,1015.6,1431,1017.8,9.6,3.6,1100,1.44,6.49,0.9,2055,0.9,2055,0.9,8.4,7.6,0.1,-8.8,-0.4,0.2,1.4,2.2,3.2,7.5,11.3,17.7,18.6,1,1.5,0.6
93,"북춘천",22/12/14,-9.6,-13.1,718,-5.9,1540,,"","","","",,10.3,320,949,5.9,340,955,2.3,1958,250,-20.3,26,1104,43.9,1.3,1015.8,1030.7,859,1023.5,1,1028.4,9.6,8.8,1200,1.9,10.85,,,0.5,1,,0.5,0.5,-4.2,-13.9,-1.4,-0.4,1.3,2.2,3,7.1,11,17.5,18.5,0.9,1.3,0.4
93,"북춘천",22/12/15,-7.7,-11.1,5,-4.7,1840,13.25,"","","","",2.7,2.3,140,1835,1.5,160,1843,0.4,375,360,-9.4,65,316,87.6,3.1,1013.7,1029.1,48,1023.1,1512,1026.2,9.6,0,1300,0.63,3.14,6.1,1650,6.1,1650,6.1,6.8,6.3,-2.4,-10.2,-1.6,-0.7,0.9,1.7,2.9,7.1,10.8,17.5,18.5,0.3,0.4,2.3
93,"북춘천",22/12/16,-8.4,-12.5,805,-3.6,1519,,"","","","",,2.4,20,307,1.6,20,1726,0.6,482,90,-11.1,50,1549,82.3,2.6,1018.6,1033.9,1001,1027.6,1,1031.2,9.6,6.7,1300,1.23,6.93,,,5.4,1,,5,1.3,-1.2,-5,-1.1,-0.6,0.8,1.7,2.7,7,10.6,17.2,18.3,0.5,0.7,
93,"북춘천",22/12/17,-9.5,-14,2139,-3.7,1222,,"","","","",,13.1,270,1245,6.1,270,1505,1.5,1274,290,-16.5,20,1620,61.9,1.8,1013.3,1031.1,1,1023.3,1438,1025.9,9.6,7,1100,2.22,9.5,,,2.6,1,,1.8,1,-2.4,-9.7,-1.8,-0.8,0.8,1.7,2.5,6.8,10.5,17.2,18.2,0.9,1.3,
93,"북춘천",22/12/18,-11.9,-17.5,707,-6.4,1415,,"","","","",,9.8,250,1607,6.3,250,1539,1.8,1532,320,-20.6,23,1250,51.9,1.2,1011.1,1025.5,2349,1021.3,1452,1023.8,9.6,8.8,1200,1.9,11.35,,,2,1,,0,0,-3.6,-11.2,-2.8,-1.5,0.5,1.4,2.5,6.5,10.3,17,18.2,0.9,1.3,
93,"북춘천",22/12/19,-10.7,-17.3,719,-3.3,1620,,"","","","",,2.9,20,1939,1.8,160,1435,0.8,683,20,-17.2,34,1559,61.6,1.6,1015.1,1030.1,2337,1025,58,1027.8,9.5,6.4,1100,1.75,8.64,,,1.8,1,,0.9,0.6,-4.1,-12.9,-3.4,-2,0.2,1.1,2.2,6.4,10.1,16.8,18.2,0.6,0.9,
93,"북춘천",22/12/20,-7.8,-16,709,-0.5,1500,,"","","","",,2.1,90,1506,1.5,320,636,0.5,446,340,-12.2,40,1420,72.3,2.5,1015.9,1033.4,925,1023.3,2330,1028.4,9.6,8.1,1100,2.24,11.42,,,1.3,1,,3.1,2,-3.5,-12.2,-3.1,-2,-0.2,0.9,2,6.4,10,16.7,18.1,0.9,1.2,3.7
93,"북춘천",22/12/21,-3.1,-5.2,314,-0.7,1603,13.08,"","","","",4.6,2.7,320,2138,1.7,290,2139,0.4,332,360,-4,80,3,93.3,4.6,1001,1023.5,1,1010,2019,1013.2,9.5,0,1100,0.23,1.04,5.3,1355,6.1,1355,5.3,9.5,7.9,-1.1,-4.1,-1.3,-0.9,0.1,0.8,2,6.4,10.1,16.7,18.2,0.2,0.3,0.9
93,"북춘천",22/12/22,-9.6,-13.6,729,-3,116,,"","","","",,10.8,230,1920,6.6,250,1343,2.5,2203,250,-15.3,45,1227,64.8,1.9,997.2,1011.1,828,1008,1405,1009.6,9.5,7.3,1200,2.13,11.05,,,6.1,1,,3.6,3.6,-1.3,-4.1,-2,-1.2,0.2,0.9,1.8,6,9.8,16.5,18,0.9,1.3,
93,"북춘천",22/12/23,-13.7,-18.3,807,-9.7,1443,,"","","","",,7.8,270,1532,4.8,250,1432,1.8,1530,250,-20.5,41,1447,57.6,1.2,1001.1,1019.2,2344,1009.8,5,1013.8,9.5,8,1200,1.84,10.67,,,5.2,1,,3.6,2.5,-2,-6.5,-3.2,-1.9,0.1,0.9,1.7,5.9,9.5,16.3,17.8,0.6,0.9,
93,"북춘천",22/12/24,-12.5,-18.5,643,-4.6,1537,,"","","","",,3.1,160,1117,1.5,180,1100,0.5,418,360,-16.8,43,1508,72,1.7,1009.7,1024.1,2255,1019.1,106,1022.4,9.6,8.7,1200,1.88,11.54,,,4.4,1,,1.8,0.3,-2.3,-7.2,-3.2,-2,-0.2,0.8,1.7,5.8,9.3,16.2,17.8,0.7,0.9,
93,"북춘천",22/12/25,-10.4,-16.4,545,-2.1,1524,,"","","","",,2.8,180,1237,1.8,180,1238,0.5,432,20,-13.3,48,1533,80.6,2.3,1012.6,1026.9,2359,1023.5,28,1025.3,9.5,7.2,1200,2.19,10.47,,,3.7,1,,1.4,1.3,-2.2,-7.2,-3,-1.9,-0.3,0.7,1.7,5.6,9.3,16.2,17.7,0.7,1,
93,"북춘천",22/12/26,-9.6,-14.8,424,-2.2,1628,,"","","","",,2.4,340,100,1.5,340,103,0.5,432,340,-11.9,56,1520,84.1,2.5,1015.6,1030.1,2321,1026.5,1423,1028.2,9.6,4.8,1200,1.18,7.09,,,3,1,,3.8,2,-3.2,-11.7,-3.1,-2,-0.4,0.6,1.6,5.6,9.1,16.1,17.7,0.5,0.7,
93,"북춘천",22/12/27,-8.7,-13.8,607,-0.2,1551,,"","","","",,2.4,270,1230,1.3,250,1235,0.5,391,20,-11,52,1556,84.4,2.7,1018.2,1033.3,940,1028.9,1507,1030.9,9.6,4.4,1300,1.84,7.42,,,2.9,1,,4.3,3.8,-4.8,-12.2,-2.8,-1.8,-0.4,0.6,1.6,5.5,9.1,16,17.7,0.6,0.8,0
93,"북춘천",22/12/28,-6.9,-12.7,208,0.1,1331,4.33,"","","","",0,11.5,250,1439,6.8,250,1444,1.5,1269,250,-13.3,31,1317,65.8,2.2,1018.2,1033.8,2329,1028.5,1430,1030.8,9.6,8.6,1100,1.92,11.46,0.2,655,2.9,655,0.2,2.4,2.4,-5.1,-12.2,-2.7,-1.7,-0.3,0.5,1.7,5.6,9.1,16,17.7,1.2,1.7,
93,"북춘천",22/12/29,-6.9,-15.3,650,0.5,1520,1.25,"","","","",0,5.9,290,1547,2.8,290,1552,0.7,627,200,-12.8,30,1508,66.6,2.4,1021,1035.2,737,1031,1444,1033.5,9.6,8.7,1200,1.85,11.42,0.2,2250,2.6,1,0.2,2.8,2.8,-6.1,-14.9,-3,-2.1,-0.5,0.5,1.3,5.4,8.8,15.6,17.6,0.9,1.3,0
93,"북춘천",22/12/30,-6.2,-11.4,714,1.2,1534,,"","","","",,4.8,180,1346,2.8,200,1551,0.7,647,20,-9.4,49,1531,79.6,3,1020.2,1034.6,927,1030.5,1519,1032.8,9.6,7,1200,2.12,9.95,,,2.2,1,,2.5,2.5,-4.5,-11.5,-2.3,-1.6,-0.3,0.5,1.3,5.3,8.8,15.6,17.5,0.8,1.2,
93,"북춘천",22/12/31,-5.5,-13,353,-0.3,1358,0.65,"","","","",0,4.1,230,1345,2.2,200,1350,0.6,514,20,-8.1,55,1125,82.5,3.4,1019.3,1033.8,934,1029.9,2058,1031.7,9.6,2.9,1100,2.13,8.18,,,1.6,1,0,6.8,6.8,-4.6,-13.4,-2.4,-1.7,-0.4,0.4,1.3,5.3,8.8,15.6,17.5,0.7,1,0
95,"철원",22/12/01,-7.5,-12,731,-2.5,1521,,"","","","",,7.6,290,1408,3.3,270,1417,1.2,1004,230,-15.8,29,1312,54,1.8,1012.9,1035.8,10,1030.4,1519,1033.3,9.7,8.2,1100,1.78,10.43,,,,,,1.3,0.5,-1.1,-13.6,,,,,,,,,,0.9,1.3,
95,"철원",22/12/02,-6.6,-12.9,744,-0.3,1459,,"","","","",,3.4,180,1229,1.7,140,1312,0.6,528,20,-13.8,21,1403,62.1,2.2,1011.3,1035.3,828,1027.8,2400,1031.6,9.7,8.2,1100,1.98,12.01,,,,,,2.5,1.8,-1,-15.3,,,,,,,,,,1.1,1.6,0.9
95,"철원",22/12/03,-0.6,-5.6,1,3.6,1158,,"","","","",0.9,9,290,2328,4.4,290,2332,0.9,779,270,-3.8,37,2247,79.5,4.8,1006.9,1029.6,2348,1024.3,1304,1026.7,9.7,2,1100,1.47,3.81,,,,,,8.9,6.6,-0.1,-4.9,,,,,,,,,,0.6,0.8,0
95,"철원",22/12/04,-5,-8.4,759,-1.8,2,,"","","","",,6.8,290,35,3.9,290,38,0.9,755,230,-15.4,26,1646,45.5,1.9,1012.7,1034.6,1009,1029.5,33,1032.8,9.7,5.7,1200,1.58,6.96,,,,,,8.5,3.5,-0.6,-10.7,,,,,,,,,,0.7,1,
95,"철원",22/12/05,-5.3,-11.8,747,0,1509,,"","","","",,5.5,230,2008,3.2,200,2017,0.8,721,50,-13.6,26,1626,55.9,2.2,1010.8,1034.7,253,1028.1,2353,1030.9,9.7,8.1,1200,1.9,10.98,,,,,,4.1,3,-0.7,-13.4,,,,,,,,,,1,1.5,
95,"철원",22/12/06,-2.8,-8.5,401,2,1520,,"","","","",,7,200,1338,3.5,230,1339,0.9,795,200,-6.5,52,1216,76.8,3.8,1004.4,1028.2,1,1022,1515,1024.2,9.7,3.5,1200,1.73,5.73,,,,,,5.4,5.4,-0.7,-10.7,,,,,,,,,,0.6,0.9,
95,"철원",22/12/07,0.6,-6.5,712,7.2,1415,,"","","","",,10,250,1311,4.4,230,1426,1.5,1255,200,-5.1,36,1511,69.6,4.2,1004.4,1027.3,2344,1021.6,1506,1024,9.6,8.1,1100,1.67,9.1,,,,,,2.5,1.5,0,-9.4,,,,,,,,,,1.3,1.8,
95,"철원",22/12/08,-0.8,-6.4,658,7,1409,,"","","","",,3.8,270,1513,2.3,290,1521,0.5,449,140,-7,18,1546,68.3,3.7,1007.5,1029.4,916,1025.5,1430,1027.2,9.6,8.2,1200,1.85,10.93,,,,,,1.1,0.5,0.6,-10.3,,,,,,,,,,1.3,1.9,
95,"철원",22/12/09,0.1,-4.4,2358,7.7,1458,,"","","","",,4.4,270,1543,2.1,290,1554,0.5,469,290,-3.6,47,1524,77.8,4.7,1004.3,1026.6,10,1021.4,1613,1024,9.6,4.8,1300,1.15,6.09,,,,,,4,3.1,1.1,-10.2,,,,,,,,,,0.7,1,
95,"철원",22/12/10,-2,-6.9,453,5.6,1501,,"","","","",,4.5,360,1229,2.4,360,1235,0.5,434,50,-7.3,24,1543,72.1,3.6,1002.7,1024.9,49,1018.9,1500,1022.4,9.6,6.5,1100,1.71,7.84,,,,,,5,2.8,-0.1,-11.1,,,,,,,,,,0.9,1.2,
95,"철원",22/12/11,-2.6,-7.9,814,6,1519,,"","","","",,2.5,340,1639,1.6,340,1641,0.4,386,50,-7.6,32,1431,72,3.5,1005.2,1026.8,2350,1023,2,1025.1,9.6,8.2,1100,1.91,10.78,,,,,,0,0,0.1,-11.2,,,,,,,,,,1.1,1.6,
95,"철원",22/12/12,-1.6,-8,435,4.7,1433,,"","","","",0.7,6,180,1645,2.6,200,1648,0.9,750,230,-3.8,55,1224,85.9,4.7,1001.6,1027.1,17,1017.1,2300,1021.3,9.6,3.7,1300,1.19,5.48,,,,,,8.5,6.3,-0.6,-11.4,,,,,,,,,,0.6,0.9,0.7
95,"철원",22/12/13,-1.9,-9.4,2400,1.8,100,,"","","","",2,15.9,290,2052,7.4,290,2056,2.6,2219,230,-8.2,42,2215,63.3,3.5,999.3,1025.9,2358,1015.6,1503,1019,9.6,2.9,1200,1.41,5.32,,,,,,6.5,6.4,0.3,-4.9,,,,,,,,,,0.9,1.3,2
95,"철원",22/12/14,-11.3,-14.3,2209,-7.6,1442,,"","","","",,10,320,16,4.9,320,23,1.7,1427,250,-20.6,29,405,49.4,1.2,1009,1031.7,838,1025.9,1,1029.6,9.6,8.1,1200,1.83,10.26,,,,,,1.5,1.3,0,-11.6,,,,,,,,,,0.7,1,0
95,"철원",22/12/15,-8.8,-13.8,419,-4,1751,,"","","","",1.3,6,340,1542,3.6,340,1544,0.7,587,20,-10.3,76,44,89.3,2.9,1006.1,1029.7,11,1022.3,1418,1026.5,9.5,0,1100,0.49,1.98,,,,,,7,5.5,-0.2,-10.9,,,,,,,,,,0.2,0.3,1.3
95,"철원",22/12/16,-11.2,-17.9,809,-4.7,1508,,"","","","",,2.8,270,1242,1.8,270,1246,0.5,419,290,-14.9,44,1406,76.3,1.9,1011.8,1034.9,941,1029.5,1,1032.5,9.5,8.1,1300,0.9,4.98,,,,,,7.9,3.1,-0.2,-7.2,,,,,,,,,,0.3,0.5,
95,"철원",22/12/17,-11.6,-16.4,335,-5.3,1232,,"","","","",,12,270,1624,4.7,290,1630,1.2,998,290,-18,22,1604,64.3,1.5,1006.6,1032.6,9,1024.3,1601,1027.1,9.5,6.9,1300,1.68,7.13,,,,,,4.1,2,-0.3,-9,,,,,,,,,,0.7,1,
95,"철원",22/12/18,-14.1,-19.4,532,-8.1,1520,,"","","","",,9.7,290,1413,4.5,290,1405,1.2,1019,290,-21.2,29,1210,60.5,1.1,1004.2,1026.6,2359,1022.6,1424,1024.9,9.5,8.2,1200,1.86,11.1,,,,,,1.5,0,-0.7,-10.2,,,,,,,,,,0.7,1.1,
95,"철원",22/12/19,-12.6,-19.7,651,-4.5,1515,,"","","","",,5.2,320,1533,2.5,290,1539,0.7,607,270,-18.4,31,1213,66.4,1.5,1008,1031.1,2347,1026.4,52,1028.7,9.5,8.1,1100,1.82,10.35,,,,,,4.1,0.3,-1,-10.8,,,,,,,,,,0.7,1,
95,"철원",22/12/20,-8.4,-18.5,716,0.3,1522,,"","","","",,2,270,1237,1.1,270,1241,0.3,261,90,-13,40,1136,72.4,2.4,1008,1033.4,906,1022.4,2357,1028.4,9.5,7.9,1100,2.04,10.22,,,,,,6.4,1.3,-0.9,-10.8,,,,,,,,,,0.8,1.1,2
95,"철원",22/12/21,-2.2,-5,25,0.8,1514,,"","","","",3.1,9.8,360,1957,4.4,340,2005,0.7,617,230,-3.8,62,2251,89,4.7,993.4,1022.3,1,1010.2,1610,1012.9,9.5,0.2,1000,0.18,0.62,,,,,,7.9,7.3,-0.2,-3.2,,,,,,,,,,0.2,0.3,1.1
95,"철원",22/12/22,-10.2,-13,2351,-4.5,1,,"","","","",,9.8,290,1503,4.8,290,1504,2,1728,250,-15.7,45,1506,64.9,1.9,991.1,1012.5,840,1009.2,1502,1011.2,9.5,5.3,1100,1.42,6.88,,,,,,5.4,3.9,-0.2,-3.2,,,,,,,,,,0.6,0.9,
95,"철원",22/12/23,-14.5,-17.8,2316,-11.6,1354,,"","","","",,10.1,200,25,5,290,1309,2.1,1792,250,-21.3,45,1317,56.8,1.1,994.5,1019.7,2318,1011.3,41,1015.1,9.5,7.7,1200,1.68,8.97,,,,,,4.3,1.8,-0.4,-5.1,,,,,,,,,,0.5,0.7,
95,"철원",22/12/24,-13.8,-20.4,657,-5.1,1502,,"","","","",,2.3,340,1433,1.2,320,1403,0.4,322,50,-17.9,39,1337,73.9,1.6,1002.4,1024.6,2251,1019.4,116,1023.1,9.5,8,1100,2,11,,,,,,6.6,0.3,-0.5,-5.5,,,,,,,,,,0.7,0.9,
95,"철원",22/12/25,-12,-19,804,-2.4,1455,,"","","","",,2.6,250,1344,1.3,250,1359,0.4,367,70,-15,50,1436,79.8,2,1005.1,1027.4,2311,1024.1,1259,1025.7,9.5,8.1,1200,2.13,10.51,,,,,,6.3,0,-0.5,-5.7,,,,,,,,,,0.7,1,
95,"철원",22/12/26,-10.9,-17.7,730,-1.5,1541,,"","","","",,2.3,320,1605,1.1,340,1421,0.3,296,50,-13.4,50,1601,83.3,2.3,1008.1,1030.6,2344,1026.4,1336,1028.6,9.5,7.7,1300,1.48,8.07,,,,,,7.3,0,-0.5,-5.6,,,,,,,,,,0.6,0.8,
95,"철원",22/12/27,-9.5,-16.9,729,1.1,1502,,"","","","",,4,200,1559,1.8,200,1614,0.4,328,20,-12.8,41,1503,79.5,2.4,1010.6,1033.4,828,1028.8,1450,1031,9.5,8.1,1200,2.15,10.39,,,,,,5.3,0,-0.5,-5.9,,,,,,,,,,0.8,1.2,0
95,"철원",22/12/28,-6.7,-13.1,20,-2.3,1413,,"","","","",0,9.6,290,1401,4.7,290,1406,1.3,1160,270,-13.7,31,1521,61.3,2.2,1011.4,1035,2358,1029.3,215,1031.7,9.5,8.2,1200,1.81,10.13,,,,,,2.6,1.4,-0.4,-5,,,,,,,,,,1,1.4,
95,"철원",22/12/29,-7.4,-16.7,659,-0.7,1428,,"","","","",0,4.4,270,1517,2.2,230,2209,0.7,625,230,-13.6,32,1230,65.3,2.2,1013.7,1035.9,720,1031.4,1456,1034.1,9.6,8.2,1200,1.8,10.98,,,,,,6,3.1,-0.5,-5.9,,,,,,,,,,0.9,1.3,0.1
95,"철원",22/12/30,-6.2,-12.1,2318,0.2,1402,,"","","","",0.1,4.8,180,1500,2.5,200,1458,0.6,508,50,-10.2,37,1537,76.5,2.8,1013,1034.7,942,1031,1444,1033.2,9.6,8.2,1200,1.94,10.47,,,,,,2.9,0.8,-0.2,-5.1,,,,,,,,,,0.9,1.3,
95,"철원",22/12/31,-4.8,-15,413,1.3,2314,,"","","","",,6.7,230,2344,3,230,2319,1,897,230,-8.4,56,1146,77,3.4,1011.7,1034,55,1029.4,2040,1031.8,9.6,2,1100,1.56,5.57,,,,,,5,3.1,-0.4,-5.5,,,,,,,,,,0.6,0.9,
98,"동두천",22/12/01,-6.6,-11.7,711,-0.8,1512,,"","","","",,7.1,290,1223,3.3,320,1230,0.9,795,320,-16.4,28,1501,46.8,1.7,1017.8,1035.5,107,1030.2,1506,1033,9.8,8.5,1100,1.93,10.91,,,,,,2,1.9,-1.7,-12.1,,,,,,,,,,1,1.5,
98,"동두천",22/12/02,-5.1,-11.2,726,0.6,1537,,"","","","",,3.8,50,1322,1.6,360,1308,0.4,306,320,-15.5,15,1406,48.5,1.9,1016.1,1034.7,955,1027,2343,1031.1,9.7,8.5,1200,1.96,11.49,,,,,,2.6,2,-1.8,-12.2,,,,,,,,,,1.1,1.6,
98,"동두천",22/12/03,0.7,-3.1,1,6,1349,,"","","","",1.2,8.1,290,2334,4.8,320,2338,1,827,290,-3.1,46,119,76.8,5,1011.8,1029.8,2357,1024.2,1255,1026.4,9.7,3.5,1200,1.61,6.05,,,,,,8.3,7.1,1.1,-4.5,,,,,,,,,,0.8,1.2,
98,"동두천",22/12/04,-4.5,-6.9,738,-1.2,1429,,"","","","",,8.1,290,154,4.2,320,155,1.3,1128,340,-17,24,1405,37.5,1.7,1017.7,1034.2,959,1029.4,34,1032.8,9.7,3.6,1100,1.33,6.48,,,,,,9,4.4,-0.9,-9.6,,,,,,,,,,0.8,1.1,
98,"동두천",22/12/05,-4.5,-9.7,753,1,1602,,"","","","",,5.5,290,1613,3.4,290,1615,0.5,446,360,-15.7,23,1537,43.1,1.8,1015.6,1034.3,129,1027.9,2351,1030.6,9.7,8.6,1200,1.97,11.17,,,,,,4.4,3,-1.2,-11.2,,,,,,,,,,1.1,1.6,
98,"동두천",22/12/06,-1.4,-6.5,138,5.9,1516,,"","","","",0.3,9.9,270,1537,5.2,270,1542,0.8,732,270,-5.8,45,1518,72.5,4,1009.2,1027.9,1,1021.8,1534,1023.9,9.7,5.3,1100,1.83,8.84,,,,,,6.1,4.6,0.6,-9.4,,,,,,,,,,1,1.4,
98,"동두천",22/12/07,1.9,-3.5,758,9.6,1354,,"","","","",,13.6,270,1329,6.7,290,1307,1.4,1190,250,-4.2,33,1356,67.5,4.5,1009.3,1026.7,2344,1021.8,1446,1023.8,9.6,8.3,1200,1.73,10.54,,,,,,1.4,1,1.7,-8,,,,,,,,,,1.5,2.2,
98,"동두천",22/12/08,1.1,-4.4,747,8.5,1458,,"","","","",,4,250,1646,2.5,250,1651,0.4,388,250,-8.2,17,1515,56.9,3.4,1012.1,1028.8,1003,1025.3,1507,1026.7,9.6,8.4,1200,1.94,11.1,,,,,,1.3,0.5,1.2,-8.1,,,,,,,,,,1.4,2,
98,"동두천",22/12/09,2.2,-2.3,100,10.1,1408,,"","","","",0.1,5.8,250,1500,3.8,250,1501,0.7,565,270,-3.2,43,1637,68.8,4.9,1008.9,1025.9,14,1021.2,1558,1023.4,9.6,5.6,1200,1.51,7.2,,,,,,5.1,4.4,2.1,-6.5,,,,,,,,,,1,1.4,
98,"동두천",22/12/10,-0.1,-5,622,6.9,1426,,"","","","",,4.6,230,1505,2.9,200,1510,0.5,389,340,-9,20,1245,56.4,3.2,1007.1,1024.1,227,1018.6,1441,1021.7,9.6,6.5,1100,1.61,8.02,,,,,,5.4,2.9,0.8,-8,,,,,,,,,,0.9,1.4,
98,"동두천",22/12/11,-0.5,-5,757,6.8,1459,,"","","","",,4.7,360,1016,2.1,340,1052,0.4,333,320,-8.9,25,1511,56.5,3.1,1009.7,1026,2347,1022.4,1,1024.4,9.6,8.5,1200,1.85,10.55,,,,,,0,0,0.7,-8.4,,,,,,,,,,1.2,1.7,
98,"동두천",22/12/12,-0.7,-6,407,6.2,1406,,"","","","",3.2,4.6,180,1506,2.8,180,1513,0.4,372,200,-3.9,54,1157,80.5,4.7,1006.1,1026.2,112,1017.3,2214,1020.8,9.6,2.7,1300,1.47,5.3,,,,,,8.3,7.3,-0.4,-9.5,,,,,,,,,,0.6,0.9,
98,"동두천",22/12/13,-1.5,-8.2,2355,2.2,1334,,"","","","",0,14.3,320,2155,7.5,290,2028,2.4,2059,250,-5.2,51,2241,76.8,4.4,1004.4,1025.6,2359,1016.3,1355,1019.1,9.6,3.1,1200,1.39,5.82,,,,,,6.5,6.4,0.9,-8.9,,,,,,,,,,0.9,1.3,
98,"동두천",22/12/14,-9.3,-12.7,731,-5,1328,,"","","","",,10.6,320,45,6.3,290,104,1.9,1637,320,-18.7,34,1332,47.5,1.4,1014,1031.5,849,1025.5,1,1029.3,9.6,8.5,1200,1.86,10.58,,,,,,1.1,1,-3.2,-13.9,,,,,,,,,,0.8,1.1,
98,"동두천",22/12/15,-5.9,-10,1,-2,1200,,"","","","",1.2,7.2,320,2126,4.1,180,1213,1,839,180,-8.4,63,2146,82,3.3,1010.8,1028.9,36,1021.8,1530,1025.7,9.6,0.1,1200,0.93,3.25,,,,,,6.3,5,-1.3,-13,,,,,,,,,,0.4,0.5,
98,"동두천",22/12/16,-8.1,-11.9,749,-3.6,1421,,"","","","",,5,360,1143,2.3,340,1127,1,866,340,-16.1,32,1447,54.6,1.8,1016.6,1034.3,1005,1028.6,1,1031.8,9.6,8.1,1200,1.74,8.89,,,,,,6.5,2,-1.9,-14.5,,,,,,,,,,0.7,1.1,
98,"동두천",22/12/17,-8.9,-11.7,322,-3.6,1237,,"","","","",,12.7,320,1253,5.8,320,1259,1.4,1197,320,-17.2,30,1301,52.8,1.6,1011.4,1032,1,1024.3,1542,1026.6,9.6,7.3,1200,1.7,9.5,,,,,,2.3,2,-2.6,-14.5,,,,,,,,,,0.9,1.3,
98,"동두천",22/12/18,-10.7,-13.9,731,-5.5,1507,,"","","","",,8.3,290,1650,5,290,1650,1.3,1165,340,-20.7,29,1528,44.1,1.2,1009.1,1025.9,2354,1022.3,1458,1024.3,9.5,8.6,1200,1.88,10.73,,,,,,0,0,-4.1,-16.9,,,,,,,,,,0.8,1.2,
98,"동두천",22/12/19,-9.6,-15.7,515,-2.6,1501,,"","","","",,6.7,320,1419,3.2,340,1412,0.4,340,340,-16.5,35,1250,59.8,1.7,1012.9,1030.1,2312,1025.7,25,1028.2,9.6,7.8,1100,1.78,10.71,,,,,,2,0.4,-4.3,-17,,,,,,,,,,0.8,1.1,
98,"동두천",22/12/20,-5.3,-13.7,545,2.1,1425,,"","","","",,3.4,200,2052,2.1,230,2053,0.5,459,250,-11.8,35,1226,62,2.5,1012.6,1032.3,928,1021.7,2358,1027.5,9.5,8.1,1100,1.73,10.78,,,,,,5.5,3.3,-3.1,-15.7,,,,,,,,,,1,1.5,
98,"동두천",22/12/21,-1.2,-4.7,2400,1.2,1455,,"","","","",5.9,7.3,320,2015,4.5,290,2010,1.4,1252,200,-3.5,49,404,85.1,4.8,998.1,1021.7,1,1009.9,1854,1012.7,9.5,0,1400,0.13,0.62,,,,,,9,7.5,-0.7,-4.5,,,,,,,,,,0.3,0.4,
98,"동두천",22/12/22,-9.3,-13.3,2356,-4.5,4,,"","","","",,9.8,270,2217,5.6,270,1555,2.9,2464,290,-14.8,51,1335,64.5,2,996.3,1012.4,803,1009.4,1410,1011.3,9.5,5.5,1200,0.73,4.28,,,,,,3.5,2.5,-1.1,-7.7,,,,,,,,,,0.5,0.8,
98,"동두천",22/12/23,-13.3,-16.3,547,-9,1434,,"","","","",,9.3,290,1100,4.9,290,1014,2.3,1986,290,-19.5,47,1242,59.5,1.3,999.7,1019,2336,1011.6,26,1015,9.5,7.4,1200,0.63,3.95,,,,,,4,2.3,-1.6,-9.9,,,,,,,,,,0.4,0.5,
98,"동두천",22/12/24,-11,-16.8,738,-3.6,1549,,"","","","",,3.1,320,1240,1.7,230,1329,0.4,340,320,-16.4,37,1256,66.8,1.7,1007,1023.7,955,1018.9,1,1022.3,9.5,8.1,1400,1.61,8.2,,,,,,2.3,0.1,-1.9,-9.5,,,,,,,,,,0.6,0.8,
98,"동두천",22/12/25,-8.5,-14.7,753,-1.5,1522,,"","","","",,3.1,270,1338,1.5,250,1340,0.3,285,20,-12.8,47,1347,73.3,2.3,1009.9,1026.7,2354,1023.6,1,1025,9.6,8.4,1300,1.72,10.56,,,,,,2.4,0,-1.9,-9.4,,,,,,,,,,0.7,1.1,
98,"동두천",22/12/26,-7.2,-12.7,658,0.3,1528,,"","","","",,3.3,340,1637,1.8,340,1638,0.4,323,20,-11.3,40,1532,74.4,2.6,1012.5,1029.5,2327,1026,1347,1027.6,9.6,5.7,1400,1.36,7.89,,,,,,3,0.3,-1.8,-8.5,,,,,,,,,,0.6,0.9,
98,"동두천",22/12/27,-5.6,-12.4,715,2.1,1446,,"","","","",,5.4,290,1451,3.7,290,1458,0.4,376,270,-9.4,42,1326,76.6,3.1,1015.1,1032.3,938,1028.5,1438,1030.2,9.6,8.3,1200,1.99,10.58,,,,,,3.1,1.3,-1.8,-8.9,,,,,,,,,,0.9,1.3,
98,"동두천",22/12/28,-5.1,-9.6,2359,0,1410,,"","","","",0.1,8.1,320,1152,4.1,320,1154,1.2,1002,340,-12.5,31,1017,59.5,2.4,1016.5,1034.5,2343,1028.6,210,1031.5,9.6,8.5,1200,1.8,10.48,,,,,,2.3,2,-1.5,-8,,,,,,,,,,1,1.5,
