"일시","지점명","수위"
20180517,"홍성",74
20180909,"홍성",37
20181014,"홍성",62
20181116,"홍성",71
20181124,"홍성",69
20190107,"홍성",21
20190114,"홍성",1
20190128,"홍성",1
20201102,"부여",12
20201201,"부여",11
20210111,"부여",11
20210114,"부여",11
20210130,"부여",11
20210228,"부여",11
20210314,"부여",11
20210322,"부여",11
20190411,"홍성",62
20190510,"홍성",40
20190924,"홍성",36
20191002,"홍성",36
20191014,"홍성",38
20191022,"홍성",36
20191028,"홍성",35
20191124,"홍성",73
20191213,"홍성",42
20200121,"홍성",43
20200325,"홍성",42
20200417,"홍성",42
20200530,"홍성",42
20200711,"홍성",43
20200714,"홍성",45
20200805,"홍성",45
20201022,"홍성",43
20201213,"홍성",42
20201216,"홍성",42
20210314,"홍성",43
20210415,"홍성",43
20210427,"홍성",43
20200522,"고창",22
20200526,"고창",22
20200607,"고창",22
20200627,"고창",22
20200730,"고창",23
20200808,"고창",23
20200919,"고창",23
20201003,"고창",23
20201015,"고창",23
20201123,"고창",23
20211121,"고창",23
20211208,"고창",23
20211215,"고창",23
20211216,"고창",23
20220108,"고창",23
20220309,"고창",23
20220310,"고창",23
20220515,"고창",22
20220530,"고창",21
20220708,"고창",22
20220905,"고창",21
20180816,"군산",13
20180904,"군산",57
20181011,"군산",64
20181123,"군산",51
20190119,"군산",28
20190121,"군산",26
20190706,"김제",45
20190707,"김제",45
20190828,"김제",60
20190918,"김제",48
20190926,"김제",52
20191018,"김제",50
20191111,"김제",26
20200118,"김제",8
20200215,"김제",8
20200318,"김제",9
20210110,"고창",23
20210221,"고창",23
20210302,"고창",23
20210512,"고창",22
20210524,"고창",22
20220917,"고창",21
20221108,"고창",21
20180201,"고창",16
20180316,"고창",38
20180327,"고창",45
20190520,"군산",40
20190528,"군산",30
20190617,"군산",41
20190821,"군산",29
20190902,"군산",39
20191219,"군산",11
20191222,"군산",11
20200106,"군산",11
20200406,"김제",8
20200509,"김제",9
20200528,"김제",8
20200616,"김제",9
20200719,"김제",9
20200809,"김제",9
20200813,"김제",9
20200829,"김제",3
20200920,"김제",9
20201024,"김제",8
20201206,"김제",8
20210117,"김제",8
20210119,"김제",8
20210220,"김제",8
20210422,"김제",8
20210712,"김제",9
20210808,"김제",9
20210901,"김제",9
20210917,"김제",9
20211003,"김제",9
20211016,"김제",9
20211023,"김제",9
20211031,"김제",9
20211112,"김제",9
20220201,"김제",8
20220421,"김제",8
20220424,"김제",8
20220427,"김제",8
20220526,"김제",7
20220611,"김제",8
20220620,"김제",8
20220707,"김제",8
20220817,"김제",8
20220925,"김제",9
20221004,"김제",8
20221115,"김제",1
20221121,"김제",8
20221213,"김제",8
20180107,"김제",25
20180130,"김제",30
20180324,"김제",68
20180402,"김제",65
20180524,"김제",63
20180528,"김제",56
20180614,"김제",49
20180723,"김제",48
20180829,"김제",53
20181018,"김제",71
20181201,"김제",53
20190417,"김제",52
20190512,"김제",57
20190520,"김제",50
20190529,"김제",49
20190607,"김제",49
20190624,"김제",47
20180327,"무주",55
20180409,"무주",50
20180513,"무주",79
20180622,"무주",69
20190410,"무주",59
20190617,"무주",62
20190701,"무주",67
20190710,"무주",63
20190806,"무주",57
20190831,"무주",55
20190922,"무주",56
20200109,"무주",330
20200215,"무주",330
20200505,"무주",330
20200520,"무주",330
20200724,"무주",331
20200809,"무주",332
20180715,"무주",72
20180817,"무주",44
20181103,"무주",73
20200919,"무주",331
20201120,"무주",331
20201203,"무주",330
20201215,"무주",330
20210115,"무주",330
20210214,"무주",330
20210220,"무주",330
20210301,"무주",209
20210311,"무주",330
20210312,"무주",330
20210406,"무주",330
20210411,"무주",330
20210511,"무주",329
20210713,"무주",330
20210831,"무주",331
20210909,"무주",331
20211206,"무주",330
20211230,"무주",330
20220118,"무주",330
20220130,"무주",330
20220305,"무주",330
20220325,"무주",330
20220421,"무주",330
20220610,"무주",330
20220726,"무주",329
20220821,"무주",330
20220822,"무주",330
20221013,"무주",330
20221205,"무주",330
20180102,"부안",21
20211111,"고창",23
20190125,"고창",16
20190213,"고창",18
20200312,"군산",11
20200320,"군산",11
20200327,"군산",11
20200512,"군산",11
20200523,"군산",11
20200609,"군산",10
20200617,"군산",11
20200822,"군산",13
20190320,"고창",30
20190401,"고창",36
20190406,"고창",47
20190726,"고창",25
20190908,"고창",33
20191013,"고창",41
20191113,"고창",37
20191121,"고창",39
20210115,"군산",11
20210205,"군산",11
20210307,"군산",11
20210322,"군산",11
20210530,"군산",11
20210717,"군산",12
20210803,"군산",11
20210805,"군산",11
20210814,"군산",11
20210909,"군산",12
20210920,"군산",12
20220112,"군산",11
20220211,"군산",11
20220215,"군산",11
20220306,"군산",11
20220409,"군산",11
20220412,"군산",11
20220709,"군산",11
20220820,"군산",12
20221110,"군산",12
20191203,"고창",21
20180124,"군산",21
20180220,"군산",9
20180227,"군산",8
20180306,"군산",15
20180501,"군산",64
20180516,"군산",66
20180531,"군산",47
20180621,"군산",41
20180627,"군산",51
20180703,"군산",48
20220101,"장흥",20
20220118,"장흥",20
20220212,"장흥",20
20220213,"장흥",20
20220220,"장흥",20
20220407,"장흥",20
20220420,"장흥",20
20220606,"장흥",20
20220613,"장흥",20
20220701,"장흥",20
20220716,"장흥",20
20220726,"장흥",20
20220811,"장흥",20
20180829,"해남",15
20180911,"해남",57
20181013,"해남",49
20181203,"해남",40
20190119,"해남",22
20190211,"해남",40
20190329,"해남",49
20221003,"장흥",20
20221116,"장흥",20
20180217,"진도",36
20190519,"해남",75
20190701,"해남",52
20190729,"해남",20
20190820,"해남",17
20190822,"해남",17
20190909,"해남",66
20191001,"해남",58
20200302,"해남",11
20200405,"해남",11
20200417,"해남",11
20200510,"해남",12
20200513,"해남",11
20200626,"해남",12
20200812,"해남",11
20200813,"해남",11
20200823,"해남",11
20201106,"해남",11
20201113,"해남",11
20201219,"해남",11
20201228,"해남",11
20210102,"해남",11
20210210,"해남",11
20210212,"해남",11
20210217,"해남",11
20210228,"해남",11
20210320,"해남",11
20210429,"해남",11
20210606,"해남",11
20210625,"해남",11
20210722,"해남",11
20210731,"해남",11
20210930,"해남",11
20211019,"해남",11
20211105,"해남",11
20211117,"해남",11
20220221,"해남",11
20220308,"해남",11
20220506,"해남",11
20220607,"해남",11
20220617,"해남",11
20220818,"해남",11
20221031,"해남",11
20221115,"해남",11
20221124,"해남",11
20221210,"해남",11
20180202,"화순",57
20180220,"화순",55
20180301,"화순",65
20180321,"화순",88
20180415,"화순",65
20180624,"화순",56
20180819,"화순",28
20181001,"화순",71
20181019,"화순",73
20181217,"화순",70
20181231,"화순",63
20190206,"화순",72
20190207,"화순",72
20190221,"화순",73
20190510,"화순",73
20190511,"화순",73
20190601,"화순",76
20190807,"화순",43
20191005,"화순",87
20191127,"화순",85
20191223,"화순",152
20200127,"화순",152
20200306,"화순",152
20200512,"화순",152
20200621,"화순",152
20200812,"화순",153
20200910,"화순",153
20200922,"화순",153
20201005,"화순",152
20201122,"화순",152
20201204,"화순",152
20210115,"화순",182
20210222,"화순",182
20210324,"화순",152
20210404,"화순",152
20210511,"화순",152
20210513,"화순",152
20210514,"화순",152
20210524,"화순",152
20210610,"화순",152
20210622,"화순",152
20210714,"화순",152
20210725,"화순",152
20210809,"화순",152
20211117,"화순",152
20211119,"화순",152
20211224,"화순",152
20211229,"화순",152
20211230,"화순",152
20220315,"화순",152
20220317,"화순",152
20220428,"화순",152
20220502,"화순",152
20220507,"화순",152
20220620,"화순",152
20220718,"화순",152
20220812,"화순",152
20220903,"화순",152
20180712,"진도",33
20181005,"진도",70
20190108,"진도",42
20190119,"진도",36
20190126,"진도",27
20190208,"진도",34
20190222,"진도",34
20180118,"장흥",82
20180201,"장흥",77
20180205,"장흥",77
20180214,"장흥",77
20190306,"진도",12
20190608,"진도",22
20190612,"진도",22
20190624,"진도",24
20190625,"진도",25
20190703,"진도",36
20190727,"진도",40
20190729,"진도",37
20190926,"진도",45
20191117,"진도",30
20191118,"진도",31
20180423,"장흥",65
20180620,"장흥",63
20180628,"장흥",79
20180823,"장흥",61
20180928,"장흥",51
20181121,"장흥",80
20181203,"장흥",83
20200129,"진도",5
20200229,"진도",5
20200518,"진도",6
20200604,"진도",6
20200609,"진도",6
20200714,"진도",6
20181228,"장흥",82
20190121,"장흥",44
20190203,"장흥",42
20190331,"장흥",70
20190404,"장흥",60
20190425,"장흥",54
20190618,"장흥",66
20190710,"장흥",56
20200919,"진도",6
20201007,"진도",6
20201107,"진도",5
20201228,"진도",5
20210111,"진도",5
20210210,"진도",5
20210310,"진도",5
20210316,"진도",5
20210318,"진도",5
20210408,"진도",6
20210412,"진도",6
20210421,"진도",6
20210511,"진도",6
20190922,"장흥",56
20191230,"장흥",20
20200119,"장흥",20
20200204,"장흥",20
20200207,"장흥",20
20200301,"장흥",20
20200324,"장흥",20
20200418,"장흥",20
20200509,"장흥",20
20200516,"장흥",20
20200605,"장흥",20
20210602,"진도",6
20210613,"진도",6
20210630,"진도",6
20210816,"진도",6
20210826,"진도",6
20210921,"진도",6
20211102,"진도",5
20211207,"진도",5
20200614,"장흥",20
20200727,"장흥",21
20200807,"장흥",21
20201003,"장흥",20
20201107,"장흥",20
20201118,"장흥",20
20201125,"장흥",20
20201203,"장흥",20
20201207,"장흥",20
20201217,"장흥",20
20220409,"진도",5
20220424,"진도",5
20220502,"진도",6
20220513,"진도",5
20220907,"진도",6
20210421,"장흥",20
20210507,"장흥",20
20210601,"장흥",20
20210725,"장흥",20
20210820,"장흥",21
20210830,"장흥",21
20210919,"장흥",20
20211115,"장흥",20
20211123,"장흥",20
20211124,"장흥",20
20221207,"진도",5
20221216,"진도",5
20180102,"해남",27
20180305,"해남",53
20180314,"해남",52
20180329,"해남",52
20180428,"해남",78
20180519,"해남",69
20180521,"해남",68
20180530,"해남",68
20180602,"해남",24
20180619,"해남",23
20180710,"해남",17
20180715,"해남",13
20221221,"안산",44
20180107,"서울",1
20180612,"서울",14
20190305,"세종",32
20190312,"세종",31
20190423,"세종",19
20190612,"세종",21
20180521,"세종",44
20180607,"세종",34
20180809,"세종",18
20180906,"세종",56
20180913,"세종",47
20180915,"세종",46
20210920,"세종",20
20210925,"세종",20
20210926,"세종",20
20211112,"세종",20
20211225,"세종",20
20211230,"세종",20
20220109,"세종",20
20220223,"세종",20
20180821,"서울",13
20190207,"서울",19
20190213,"서울",18
20190316,"서울",18
20190424,"서울",11
20190628,"세종",29
20191103,"세종",45
20191120,"세종",62
20181113,"세종",58
20181116,"세종",54
20181215,"세종",52
20220308,"세종",20
20220501,"세종",20
20220614,"세종",20
20220811,"세종",20
20220823,"세종",21
20220829,"세종",20
20221020,"세종",20
20221228,"세종",20
20180301,"의령",58
20180409,"의령",71
20180430,"의령",74
20180515,"의령",59
20180616,"의령",52
20180829,"의령",60
20180927,"의령",42
20181013,"의령",65
20181107,"의령",38
20190106,"의령",61
20190107,"의령",61
20190110,"의령",59
20190724,"의령",40
20190812,"의령",45
20190905,"의령",43
20190913,"의령",44
20190924,"의령",59
20191027,"의령",49
20191123,"의령",66
20200129,"의령",7
20200212,"의령",7
20200311,"의령",7
20200608,"의령",7
20200609,"의령",7
20200623,"의령",7
20200628,"의령",7
20201013,"의령",7
20201125,"의령",7
20210405,"의령",7
20210727,"의령",6
20210728,"의령",6
20210803,"의령",6
20210907,"의령",7
20210914,"의령",7
20211012,"의령",6
20211205,"의령",7
20211213,"의령",7
20211222,"의령",7
20220204,"의령",6
20220215,"의령",7
20220412,"의령",7
20220420,"의령",6
20220507,"의령",7
20220517,"의령",7
20220521,"의령",7
20220528,"의령",7
20220606,"의령",7
20220621,"의령",7
20220725,"의령",7
20220808,"의령",7
20220922,"의령",7
20220930,"의령",6
20221015,"의령",6
20221116,"의령",6
20190222,"의령",66
20180110,"진주",75
20180112,"진주",70
20180116,"진주",76
20180202,"진주",72
20180211,"진주",79
20180317,"진주",100
20180425,"진주",96
20180510,"진주",92
20180513,"진주",92
20180626,"진주",70
20180821,"진주",84
20181020,"진주",100
20181103,"진주",95
20181204,"진주",93
20181208,"진주",93
20181219,"진주",91
20190109,"진주",81
20190116,"진주",89
20190205,"진주",87
20190207,"진주",90
20190310,"진주",83
20190401,"진주",99
20190403,"진주",81
20191109,"진주",91
20200124,"진주",28
20200125,"진주",28
20200218,"진주",28
20200307,"진주",28
20200422,"진주",28
20200704,"진주",28
20200820,"진주",28
20201022,"진주",28
20210207,"진주",28
20210304,"진주",28
20210307,"진주",28
20210617,"진주",28
20210707,"진주",29
20211008,"진주",28
20211108,"진주",28
20211204,"진주",28
20220110,"진주",28
20220313,"진주",28
20220907,"진주",29
20220908,"진주",29
20180206,"창녕",37
20180207,"창녕",37
20180403,"창녕",77
20180610,"창녕",79
20200514,"창녕",35
20200602,"창녕",35
20200721,"창녕",36
20200803,"창녕",36
20200819,"창녕",35
20201006,"창녕",36
20201106,"창녕",35
20181111,"창녕",54
20181122,"창녕",51
20181202,"창녕",39
20181222,"창녕",40
20190212,"창녕",37
20190406,"창녕",61
20190407,"창녕",61
20190428,"창녕",65
20190504,"창녕",88
20190508,"창녕",92
20190604,"창녕",92
20190610,"창녕",92
20190625,"창녕",82
20190710,"창녕",82
20190717,"창녕",88
20190802,"창녕",81
20190908,"창녕",85
20190921,"창녕",83
20190923,"창녕",87
20191029,"창녕",83
20191203,"창녕",36
20191228,"창녕",36
20191231,"창녕",36
20200110,"창녕",36
20200129,"창녕",36
20200210,"창녕",36
20210131,"창녕",35
20210223,"창녕",35
20210318,"창녕",35
20210403,"창녕",35
20210405,"창녕",36
20210508,"창녕",35
20210510,"창녕",34
20210621,"창녕",34
20210826,"창녕",36
20210831,"창녕",36
20221203,"안동",125
20221205,"안동",125
20221229,"안동",125
20180116,"안산",26
20180324,"안산",36
20180410,"안산",55
20180519,"안산",64
20190503,"서울",1
20190510,"서울",1
20190516,"서울",1
20190604,"서울",1
20190613,"서울",1
20190926,"서울",15
20191112,"서울",32
20191222,"서울",16
20200108,"서울",17
20200114,"서울",16
20200104,"세종",20
20200109,"세종",20
20200111,"세종",20
20200523,"세종",20
20200604,"세종",20
20200606,"세종",20
20200612,"세종",20
20180902,"안산",21
20180908,"안산",16
20181010,"안산",29
20181123,"안산",47
20181205,"안산",39
20190219,"안산",13
20190305,"안산",23
20200307,"서울",16
20200313,"서울",16
20200504,"서울",16
20200919,"서울",17
20201021,"서울",16
20200726,"세종",21
20200801,"세종",21
20201102,"세종",21
20201127,"세종",20
20190319,"안산",22
20190323,"안산",22
20190419,"안산",42
20190515,"안산",19
20190614,"안산",17
20190710,"안산",12
20190803,"안산",23
20191022,"안산",21
20191027,"안산",20
20191120,"안산",53
20201025,"서울",16
20201118,"서울",18
20210116,"서울",16
20210120,"서울",16
20210121,"서울",16
20210321,"서울",16
20210526,"서울",16
20210615,"서울",16
20210704,"서울",17
20210212,"세종",20
20210224,"세종",20
20210522,"세종",20
20210527,"세종",20
20191202,"안산",45
20191213,"안산",44
20191223,"안산",44
20191228,"안산",44
20200227,"안산",44
