"행정구역","SPI6","가뭄","계절","누적강수량","가조시간","평균기온","합계일조시간","평균상대습도","평균지면온도","수위","저수량","방류량","강유역","댐"
"대구광역시",1.32,"보통습윤","여름",1077.7,12.7,25.4,9.7,62,24.3,163,36.61,1.56,"낙동강","군위"
"충청남도",0.8,"정상","여름",1102.3,12.7,23.1,8.5,84.8,24.6,27,81.1,3.87,"금강","보령"
"경상남도",0.83,"정상","여름",1147.9,12.7,23.9,8.1,76,27.6,65,66.76,43.44,"낙동강","밀양"
"충청북도",0.98,"정상","여름",1163.7,12.7,24.3,9.3,70.3,24.6,123,897.06,39.9,"금강","대청"
"경상북도",1.37,"보통습윤","여름",1053.1,12.7,23.2,11.1,67,25.1,126,1008.12,29.49,"낙동강","안동"
"경상북도",1.37,"보통습윤","여름",1053.1,12.7,23.2,11.1,67,25.1,126,453.91,94.88,"낙동강","임하"
"경상남도",1.2,"보통습윤","여름",1559.6,12.7,24.3,8.5,79.9,25,28,114.34,194.66,"낙동강","남강"
"경상북도",1.37,"보통습윤","여름",1056.1,12.7,21.3,7.5,80.3,24.8,126,1024.51,5.59,"낙동강","안동"
"경상북도",1.37,"보통습윤","여름",1056.1,12.7,21.3,7.5,80.3,24.8,126,453.45,94.72,"낙동강","임하"
"충청북도",0.99,"정상","여름",1169.8,12.7,22.4,6.6,76.5,25.3,123,926.45,40.06,"금강","대청"
"광주광역시",2.19,"심한습윤","여름",1791,12.6,21.6,4,92.8,25.6,52,8.21,1.2,"영섬","평림"
"강원도",0.89,"정상","여름",1302.4,12.7,18.8,1.6,89,21.7,157,60.98,14.14,"한강","횡성"
"경상남도",1.56,"심한습윤","여름",2145.8,12.6,24.5,6.7,78.9,29.1,137,9.37,0.77,"낙동강","구천"
"경상남도",1.56,"심한습윤","여름",2145.8,12.6,24.5,6.7,78.9,29.1,137,4.48,0.12,"낙동강","연초"
"충청남도",0.79,"정상","여름",1104.8,12.7,21.7,5.3,82.6,23.4,27,82.7,3.65,"금강","보령"
"경상남도",0.32,"정상","여름",887.2,14.5,21.9,0,90.5,23.9,137,8.53,0.34,"낙동강","구천"
"경상남도",0.32,"정상","여름",887.2,14.5,21.9,0,90.5,23.9,137,4.23,0.17,"낙동강","연초"
"충청북도",-0.22,"정상","여름",358,14.6,23,0,77,25.4,122,967.84,53.24,"금강","대청"
"광주광역시",0.2,"정상","여름",523.4,14.5,21.4,0,96.8,23.3,52,6.15,0.37,"영섬","평림"
"경상북도",-0.28,"정상","여름",341.2,14.6,21.9,1.7,80.4,26.6,125,714.32,56.48,"낙동강","안동"
"경상북도",-0.28,"정상","여름",341.2,14.6,21.9,1.7,80.4,26.6,125,285.35,28.33,"낙동강","임하"
"경상남도",-0.01,"정상","여름",478.3,14.5,21.9,0,86.1,25.3,64,47.43,3.5,"낙동강","밀양"
"대구광역시",0.18,"정상","여름",389,14.6,22.1,0,82,26.2,162,23.82,1.09,"낙동강","군위"
"경상북도",0.23,"정상","여름",403.3,14.6,21.3,0,87.5,24.3,112,7.57,0.36,"낙동강","보현산"
"경상북도",0.23,"정상","여름",403.3,14.6,21.3,0,87.5,24.3,112,54.25,9.17,"낙동강","영천"
"경상남도",0.15,"정상","여름",464,14.5,21.5,0.2,92.3,24.3,68,617.52,25.77,"낙동강","합천"
"전라남도",0.74,"정상","여름",718.8,14.5,21,0,91.9,22.4,20,137.22,7.16,"영섬","장흥"
"전라북도",0.08,"정상","여름",551.4,14.6,20,0.1,93.6,21.4,360,603.26,30.93,"영섬","용담"
"전라북도",0.24,"정상","여름",451.9,14.6,19.7,0,96,21.2,7,37.48,1.56,"영섬","부안"
"경상북도",-0.31,"정상","여름",337.5,14.6,20.9,0.3,87.9,22.5,125,715.09,23.91,"낙동강","안동"
"경상북도",-0.31,"정상","여름",337.5,14.6,20.9,0.3,87.9,22.5,125,285.01,15.75,"낙동강","임하"
"광주광역시",0.21,"정상","여름",518.2,14.5,20,0.1,96.9,22.6,52,6.24,0.38,"영섬","평림"
"강원도",-0.33,"정상","여름",332.4,14.7,19.8,0,82.8,20.8,156,53.65,2.69,"한강","횡성"
"경상북도",0.08,"정상","여름",461.5,14.7,20.3,0,89.5,22.5,129,59.82,1.29,"낙동강","영주"
"전라남도",0.7,"정상","여름",709.2,14.5,20.6,0.5,84.4,22.2,21,139.37,7.16,"영섬","장흥"
"경상남도",-0.02,"정상","여름",475.3,14.5,23.5,4.8,70.4,25.7,64,49.34,3.45,"낙동강","밀양"
"전라북도",0.1,"정상","여름",554.4,14.6,19.1,0.5,94.5,21,360,604.15,30.9,"영섬","용담"
"경상남도",0.14,"정상","여름",460.9,14.5,22.5,2.4,79.1,24.5,68,622.09,14.55,"낙동강","합천"
"경상북도",0.23,"정상","여름",402.7,14.6,22.7,2.7,78.5,24.2,112,7.6,0.36,"낙동강","보현산"
"경상북도",0.23,"정상","여름",402.7,14.6,22.7,2.7,78.5,24.2,112,55.38,9.21,"낙동강","영천"
"대구광역시",0.2,"정상","여름",390.9,14.6,23.5,4.3,72.6,25.6,162,24.15,1.07,"낙동강","군위"
"경상남도",0.01,"정상","여름",605.1,14.5,22.7,8.7,77,24.9,28,149.44,79.12,"낙동강","남강"
"경상남도",0.33,"정상","여름",888.6,14.5,21.5,4.5,81.6,23.7,138,9.32,0.32,"낙동강","구천"
"경상남도",0.33,"정상","여름",888.6,14.5,21.5,4.5,81.6,23.7,138,4.5,1.51,"낙동강","연초"
"충청남도",0.05,"정상","여름",396.1,14.6,19.5,0,94.4,21.5,27,32.33,3.6,"금강","보령"
"충청북도",-0.11,"정상","여름",374.5,14.6,20.3,0,88.6,22.5,123,970.72,53.24,"금강","대청"
"경상북도",-0.4,"정상","여름",337.8,14.6,19.9,0.6,81.6,22.5,125,717.78,25.13,"낙동강","안동"
"경상북도",-0.4,"정상","여름",337.8,14.6,19.9,0.6,81.6,22.5,125,286.03,15.43,"낙동강","임하"
"대구광역시",0.13,"정상","여름",391.3,14.6,22.2,2,69.1,24.6,162,24.27,1.46,"낙동강","군위"
"광주광역시",0.11,"정상","여름",518.2,14.5,22.1,7.4,75.6,24.7,52,6.28,0.38,"영섬","평림"
"전라북도",0.13,"정상","여름",451.9,14.5,21.3,4.3,79.5,23.6,7,37.92,1.57,"영섬","부안"
"충청남도",-0.04,"정상","여름",396.1,14.6,20.6,1.6,86.3,23,27,33.42,3.31,"금강","보령"
"경상북도",0.02,"정상","여름",466,14.7,18.8,1.2,82.8,20.3,130,60.69,1.3,"낙동강","영주"
"경상남도",0.27,"정상","여름",888.6,14.5,21.6,5.8,73.9,25,137,4.48,0.31,"낙동강","연초"
"경상남도",0.27,"정상","여름",888.6,14.5,21.6,5.8,73.9,25,137,9.37,0.55,"낙동강","구천"
"전라북도",0.02,"정상","여름",554.6,14.5,18.8,2.5,86.8,21.9,360,604.74,30.92,"영섬","용담"
"대구광역시",0.47,"정상","여름",651.1,13.9,28.6,3.3,69.6,29.8,163,43.43,1.65,"낙동강","군위"
"강원도",-0.75,"정상","여름",562.6,14.1,24.7,0.5,89.9,25.7,157,53.69,1.72,"한강","횡성"
"경상북도",0.39,"정상","여름",639.9,13.9,27.5,2.9,76.8,28.1,112,13.93,0.35,"낙동강","보현산"
"경상북도",0.39,"정상","여름",639.9,13.9,27.5,2.9,76.8,28.1,112,87.36,14.13,"낙동강","영천"
"경상남도",0.41,"정상","여름",800.7,13.9,28.1,4.8,75.5,31.2,64,65.06,15.15,"낙동강","밀양"
"경상남도",0.81,"정상","여름",1414.4,13.9,26.8,0.4,86.8,27.6,137,9.35,0.48,"낙동강","구천"
"경상남도",0.81,"정상","여름",1414.4,13.9,26.8,0.4,86.8,27.6,137,4.47,0.23,"낙동강","연초"
"경상남도",1.04,"보통습윤","여름",956,13.9,27.3,2.7,83.1,29.4,70,725.1,194.95,"낙동강","합천"
"충청북도",0.33,"정상","여름",730.3,14,27.5,1.7,79.6,27.4,123,1155.03,1464.43,"금강","대청"
"전라북도",1.1,"보통습윤","여름",1036.1,13.9,25.5,0.4,84.4,25.4,360,747.95,45.42,"영섬","용담"
"광주광역시",1.01,"보통습윤","여름",980.2,13.9,27.4,3.3,91.1,28.9,52,8.19,1.07,"영섬","평림"
"경상북도",0.83,"정상","여름",918.8,14,23.5,0,95.5,25.3,130,141.63,203.44,"낙동강","영주"
"충청남도",0.4,"정상","여름",710.5,14,26.6,0,88.3,25.7,27,82.25,31.71,"금강","보령"
"전라남도",0.52,"정상","여름",963.1,13.9,27.2,6.4,82.4,29,21,136.45,6.45,"영섬","장흥"
"경상남도",0.72,"정상","여름",1086.9,13.9,27.4,5.3,84.6,28.7,28,181.85,297.83,"낙동강","남강"
"경상북도",0.8,"정상","여름",709.1,14,26.5,1,85.6,28,126,1026.93,2,"낙동강","안동"
"경상북도",0.8,"정상","여름",709.1,14,26.5,1,85.6,28,126,514.1,99.8,"낙동강","임하"
"전라북도",1.13,"보통습윤","여름",890.7,13.9,27.6,1.6,83.1,26.9,8,42.66,10.12,"영섬","부안"
"경상북도",0.77,"정상","여름",709.2,13.9,26.4,1.1,79.3,27.8,126,1058.27,2,"낙동강","안동"
"경상북도",0.77,"정상","여름",709.2,13.9,26.4,1.1,79.3,27.8,126,512.07,96.91,"낙동강","임하"
"강원도",-0.21,"정상","여름",699.4,14,23.8,0,90.8,23.6,157,60.45,4.56,"한강","횡성"
"경상남도",0.7,"정상","여름",1086.9,13.9,27.2,2.4,84.9,29,28,169.36,296.34,"낙동강","남강"
"전라북도",1.08,"보통습윤","여름",890.7,13.9,28,1.7,82.5,27.1,8,42.42,7.03,"영섬","부안"
"충청남도",0.59,"정상","여름",756.8,13.9,26.2,0,90.3,25.3,27,88.22,33.44,"금강","보령"
"전라남도",0.49,"정상","여름",963.1,13.8,26.4,0.6,88.4,27.6,21,136.37,6.76,"영섬","장흥"
"전라북도",1.06,"보통습윤","여름",1036.1,13.9,26,0.9,81.6,25.3,360,743.21,115.02,"영섬","용담"
"경상남도",1,"보통습윤","여름",956,13.9,27.4,0.7,83.4,29,70,714.79,194.64,"낙동강","합천"
"대구광역시",0.43,"정상","여름",651.1,13.9,29.1,3.2,66.3,31,163,43.43,1.64,"낙동강","군위"
"광주광역시",0.98,"정상","여름",980.2,13.9,27.7,2.7,90.4,28.4,52,8.17,0.88,"영섬","평림"
"경상남도",0.8,"정상","여름",1414.4,13.8,26.7,0.3,86.1,27.2,137,9.35,0.43,"낙동강","구천"
"경상남도",0.8,"정상","여름",1414.4,13.8,26.7,0.3,86.1,27.2,137,4.46,0.21,"낙동강","연초"
"충청북도",0.35,"정상","여름",746.4,14,26.1,0.2,83.6,26.3,123,1062.32,1457.92,"금강","대청"
"경상남도",0.38,"정상","여름",800.7,13.9,27.8,1,77.8,29.7,64,64.75,14.99,"낙동강","밀양"
"경상북도",0.35,"정상","여름",639.9,13.9,27.9,3.3,73.5,27,112,13.94,0.35,"낙동강","보현산"
"경상북도",0.35,"정상","여름",639.9,13.9,27.9,3.3,73.5,27,112,87.05,11.01,"낙동강","영천"
"경상북도",0.8,"정상","여름",924,14,23.5,0,95.5,24.3,131,129.14,321.59,"낙동강","영주"
"충청북도",0.34,"정상","여름",753.2,13.9,27.6,4.3,82.6,29,123,993.31,1219.54,"금강","대청"
"경상남도",-0.37,"정상","여름",385.7,14.4,24.1,10.4,72.3,29.8,26,136.86,26.37,"낙동강","남강"
"경상북도",0.07,"정상","여름",330.7,14.6,24.9,11.1,57,32.7,129,57.3,1.27,"낙동강","영주"
"충청북도",-0.48,"정상","여름",242.6,14.6,25.3,10.9,57.8,34.8,122,914.19,59.62,"금강","대청"
"경상북도",-0.6,"정상","여름",224,14.6,21.7,10.6,54.1,30.7,125,799.32,44.17,"낙동강","안동"
"경상북도",-0.6,"정상","여름",224,14.6,21.7,10.6,54.1,30.7,125,315.14,15.7,"낙동강","임하"
"대구광역시",-0.66,"정상","여름",212.1,14.5,21.2,5.1,65.9,28.5,162,23.88,1.1,"낙동강","군위"
"경상남도",-0.36,"정상","여름",388.2,14.4,22.5,5.2,77.9,28.8,25,135.35,26.1,"낙동강","남강"
"전라북도",-0.25,"정상","여름",310.1,14.5,21.5,6.8,86.4,29.1,7,37.66,0.78,"영섬","부안"
"전라북도",-0.53,"정상","여름",361,14.5,21.8,5,84,26.7,360,594.39,30.85,"영섬","용담"
"전라남도",-0.11,"정상","여름",409.8,14.4,21.8,7.1,81.5,26.2,20,130.63,7.34,"영섬","장흥"
"경상남도",-0.47,"정상","여름",516.8,14.4,20.6,6.2,72.5,28.3,137,7.32,0.34,"낙동강","구천"
"경상남도",-0.47,"정상","여름",516.8,14.4,20.6,6.2,72.5,28.3,137,3.28,0.17,"낙동강","연초"
"경상남도",-0.33,"정상","여름",281.4,14.5,23.3,3.6,67.6,30.6,67,630.65,19.25,"낙동강","합천"
"경상북도",-0.05,"정상","여름",267.7,14.5,19.7,5.5,72.1,27.4,112,7.75,0.36,"낙동강","보현산"
"경상북도",-0.05,"정상","여름",267.7,14.5,19.7,5.5,72.1,27.4,112,58.79,9.3,"낙동강","영천"
"경상남도",-0.65,"정상","여름",277.8,14.5,23.4,4.9,54.6,30.5,64,52.37,3.51,"낙동강","밀양"
"강원도",-0.32,"정상","여름",250,14.7,23.7,9.5,59.8,27.8,156,61.75,4.26,"한강","횡성"
"경상북도",0.06,"정상","여름",330.7,14.6,21.1,10.5,62.8,31.3,129,57.25,1.27,"낙동강","영주"
"광주광역시",-0.31,"정상","여름",331.7,14.5,24,5.9,83.9,30.6,52,6.09,0.41,"영섬","평림"
"충청남도",-0.12,"정상","여름",288.3,14.6,19.1,2.3,90.9,26.8,27,31.51,3.68,"금강","보령"
"충청북도",-0.53,"정상","여름",242.6,14.6,24.4,6.8,60.8,32.3,122,910.86,53.23,"금강","대청"
"강원도",-0.35,"정상","여름",250,14.7,23.2,9.2,64.9,29.2,156,61.41,4.24,"한강","횡성"
"경상남도",-0.4,"정상","여름",388.2,14.5,22.6,10.3,71.3,28.8,26,133.85,25.93,"낙동강","남강"
"충청남도",-0.15,"정상","여름",288.3,14.6,20.6,9.5,79.3,28,27,31.28,3.71,"금강","보령"
"경상남도",-0.52,"정상","여름",516.8,14.4,21.2,10.9,50.3,29.2,137,7.29,0.34,"낙동강","구천"
"경상남도",-0.52,"정상","여름",516.8,14.4,21.2,10.9,50.3,29.2,137,3.27,0.17,"낙동강","연초"
"경상북도",-0.1,"정상","여름",267.7,14.5,21.2,12.3,57.8,31.2,112,7.72,0.35,"낙동강","보현산"
"경상북도",-0.1,"정상","여름",267.7,14.5,21.2,12.3,57.8,31.2,112,58.45,9.31,"낙동강","영천"
"경상북도",0.02,"정상","여름",330.7,14.6,21.4,11.5,62.4,31.8,129,57.25,1.27,"낙동강","영주"
"전라북도",-0.28,"정상","여름",310.1,14.5,21.8,10.8,80.1,30,7,37.61,0.75,"영섬","부안"
"전라북도",-0.53,"정상","여름",361,14.5,22.2,5.5,81.1,27.5,360,593.21,30.79,"영섬","용담"
"경상남도",-0.69,"정상","여름",277.8,14.5,23.3,10.2,43.4,32.3,64,52.06,3.56,"낙동강","밀양"
"광주광역시",-0.34,"정상","여름",331.7,14.5,24.3,9.4,71.3,31.4,52,6.07,0.4,"영섬","평림"
"대구광역시",-0.71,"정상","여름",212.1,14.5,23.5,10.6,53.9,32.6,162,23.78,1.09,"낙동강","군위"
"경상남도",-0.36,"정상","여름",281.4,14.5,24.1,8.8,56.8,32.1,67,629.32,19.26,"낙동강","합천"
"전라남도",-0.14,"정상","여름",409.8,14.4,21.5,11.8,69.4,28.9,20,130.13,7.22,"영섬","장흥"
"경상북도",-0.63,"정상","여름",224,14.6,22.5,11.8,52,32.7,125,795.6,44.18,"낙동강","안동"
"경상북도",-0.63,"정상","여름",224,14.6,22.5,11.8,52,32.7,125,313.89,15.72,"낙동강","임하"
"경상남도",0.81,"정상","여름",1151.5,12.6,22.3,4.6,81.4,24.8,65,65.81,29.38,"낙동강","밀양"
"경상남도",1.73,"심한습윤","여름",1555.7,12.6,21.6,4.5,87.9,23.5,71,566.31,17.23,"낙동강","합천"
"경상남도",1.2,"보통습윤","여름",1570.4,12.6,22.5,6.8,85.6,23.9,28,127.93,97.01,"낙동강","남강"
"전라북도",1.94,"심한습윤","여름",1442.3,12.6,22.1,5.4,86.9,23.6,8,42.91,15.67,"영섬","부안"
"대구광역시",1.31,"보통습윤","여름",1078.9,12.7,23.9,5.2,70.9,24.2,163,36.77,1.57,"낙동강","군위"
"경상북도",1.15,"보통습윤","여름",1014.7,12.6,22,4.5,81.9,25.2,112,18.64,3.4,"낙동강","보현산"
"경상북도",1.15,"보통습윤","여름",1014.7,12.6,22,4.5,81.9,25.2,112,79.94,6.04,"낙동강","영천"
"전라북도",1.96,"심한습윤","여름",1836.2,12.6,19.7,3.3,89.1,22.3,360,608.31,28.31,"영섬","용담"
"경상북도",1.16,"보통습윤","여름",1311.2,12.7,20,4,85.3,23.7,130,96.93,3.98,"낙동강","영주"
"전라북도",1.93,"심한습윤","여름",1440.4,12.6,22.8,6.3,87.9,24.8,8,42.55,9.27,"영섬","부안"
"경상남도",1.19,"보통습윤","여름",1573.5,12.6,22.9,7.9,82.9,25.8,28,139.64,106.28,"낙동강","남강"
"강원도",0.84,"정상","여름",1307.9,12.6,20.2,7.1,81.9,23,157,62.93,4.39,"한강","횡성"
"충청남도",0.77,"정상","여름",1101.1,12.6,22.3,6.8,85.4,24.6,27,83.58,3.85,"금강","보령"
"경상북도",1.13,"보통습윤","여름",1311.3,12.6,19.5,3.3,89.6,24,130,98.89,1.93,"낙동강","영주"
"전라북도",1.95,"심한습윤","여름",1833.8,12.6,19.4,4.2,89.1,22.4,360,613.1,28.1,"영섬","용담"
"경상남도",0.75,"정상","여름",1147.4,12.6,23.2,8.3,77.9,27.3,65,65.06,19.79,"낙동강","밀양"
"광주광역시",2.18,"심한습윤","여름",1786.5,12.6,22.8,4.8,89.1,25.3,52,8.18,1,"영섬","평림"
"대구광역시",1.27,"보통습윤","여름",1077.5,12.6,23.3,5.5,72.6,25.5,163,36.82,1.56,"낙동강","군위"
"경상북도",1.11,"보통습윤","여름",1018.8,12.6,21.8,5.2,81.9,25.4,112,18.54,1.86,"낙동강","보현산"
"경상북도",1.11,"보통습윤","여름",1018.8,12.6,21.8,5.2,81.9,25.4,112,80.23,6.64,"낙동강","영천"
"경상남도",1.54,"심한습윤","여름",2128.9,12.6,23.7,6.1,81.3,29.2,137,9.36,0.51,"낙동강","구천"
"경상남도",1.54,"심한습윤","여름",2128.9,12.6,23.7,6.1,81.3,29.2,137,4.47,0.09,"낙동강","연초"
"경상남도",1.71,"심한습윤","여름",1553.1,12.6,22.4,5.8,86,26.4,70,571.03,17.23,"낙동강","합천"
"경상북도",1.32,"보통습윤","여름",1056.1,12.6,21.1,5.7,84.1,24.3,126,1033.25,5.63,"낙동강","안동"
"경상북도",1.32,"보통습윤","여름",1056.1,12.6,21.1,5.7,84.1,24.3,126,449.08,95.51,"낙동강","임하"
"충청북도",0.94,"정상","여름",1169.7,12.6,23.7,6,71.4,25.2,123,944.47,40.14,"금강","대청"
"충청북도",0.89,"정상","여름",1162.8,12.6,22.2,0.4,74.3,23.7,123,957.54,40.09,"금강","대청"
"대구광역시",1.26,"보통습윤","여름",1070.8,12.6,21.7,0.3,81.8,22.6,163,36.82,1.56,"낙동강","군위"
"전라북도",1.95,"심한습윤","여름",1452.3,12.6,20.9,0,93,22.2,8,42.36,6.24,"영섬","부안"
"충청남도",0.76,"정상","여름",1104.3,12.6,21.2,0,86,22.1,27,84.26,3.54,"금강","보령"
"강원도",-0.4,"정상","여름",334.7,14.7,19.5,4.4,83.6,21.9,156,53.47,3,"한강","횡성"
"충청북도",-0.18,"정상","여름",376,14.6,21.3,0.7,77.3,22.7,123,967.27,159.3,"금강","대청"
"경상남도",0.05,"정상","여름",460.9,14.5,22,4.3,79.5,25.4,69,623.18,15.61,"낙동강","합천"
"전라남도",0.62,"정상","여름",709.2,14.4,22.4,8.8,71.4,26.8,21,139.8,6.56,"영섬","장흥"
"경상북도",0.18,"정상","여름",405,14.6,21,1.7,80,23.7,112,7.61,0.36,"낙동강","보현산"
"경상북도",0.18,"정상","여름",405,14.6,21,1.7,80,23.7,112,55.8,8.4,"낙동강","영천"
"경상남도",-0.1,"정상","여름",475.3,14.5,22.9,3.6,68.9,25.7,64,49.66,2.98,"낙동강","밀양"
"경상남도",-0.05,"정상","여름",605.1,14.5,22.3,6.2,77.4,25.1,28,152.07,104.49,"낙동강","남강"
"대구광역시",0.09,"정상","여름",391.3,14.6,23.6,9.1,64.1,27.3,162,24.28,1.46,"낙동강","군위"
"강원도",-0.5,"정상","여름",334.7,14.7,23.2,10,72.3,25.3,156,53.15,4.26,"한강","횡성"
"경상남도",-0.1,"정상","여름",605.1,14.5,21.6,5.8,81.4,24.6,28,150.23,104.45,"낙동강","남강"
"경상북도",-0.01,"정상","여름",466,14.6,21.5,11.8,73.4,28.8,130,61.18,1.3,"낙동강","영주"
"전라남도",0.58,"정상","여름",709.2,14.4,21.6,3.2,81.4,24.5,20,139.88,6.29,"영섬","장흥"
"경상북도",0.13,"정상","여름",405,14.6,21.9,7.8,75.1,26.3,112,7.62,0.36,"낙동강","보현산"
"경상북도",0.13,"정상","여름",405,14.6,21.9,7.8,75.1,26.3,112,55.9,8.18,"낙동강","영천"
"경상남도",-0.15,"정상","여름",475.3,14.5,22.9,6.5,71.8,26.4,64,49.71,2.58,"낙동강","밀양"
"경상남도",0,"정상","여름",460.9,14.5,22,6.1,79.9,25.5,68,623.4,17.9,"낙동강","합천"
"경상북도",-0.45,"정상","여름",337.8,14.6,22.3,7.8,70.5,26.6,125,717.78,28.35,"낙동강","안동"
"경상북도",-0.45,"정상","여름",337.8,14.6,22.3,7.8,70.5,26.6,125,286.19,15.45,"낙동강","임하"
"충청북도",-0.23,"정상","여름",376,14.6,24.6,8.6,65.9,26.6,123,960.97,159.65,"금강","대청"
"전라북도",0.08,"정상","여름",453,14.5,22.8,8,80.8,27.4,7,37.97,1.57,"영섬","부안"
"광주광역시",0.07,"정상","여름",518.2,14.5,23.1,3,80.4,25.5,52,6.31,0.38,"영섬","평림"
"충청남도",-0.08,"정상","여름",396.1,14.6,22.4,5,81.1,24.4,27,33.87,3.48,"금강","보령"
"경상남도",0.23,"정상","여름",888.6,14.5,21.7,5,76.5,25.5,137,9.37,0.59,"낙동강","구천"
"경상남도",0.23,"정상","여름",888.6,14.5,21.7,5,76.5,25.5,137,4.47,0.23,"낙동강","연초"
"전라북도",0,"정상","여름",554.6,14.5,20.1,4.6,89.4,22.8,360,604.74,31.16,"영섬","용담"
"충청북도",-0.32,"정상","여름",376,14.6,23,0.9,66.9,23.8,123,973.85,159.46,"금강","대청"
"강원도",-0.58,"정상","여름",334.7,14.7,24.8,8.9,60.9,27.8,156,52.8,4.22,"한강","횡성"
"전라북도",0.02,"정상","여름",455.9,14.5,21.2,0,89.8,22.4,7,37.97,1.58,"영섬","부안"
"경상남도",-0.09,"정상","여름",615.5,14.5,19.5,0,91.4,21.9,28,148.65,79.35,"낙동강","남강"
"충청남도",-0.11,"정상","여름",397.8,14.6,22.2,0.1,80.1,23.6,27,34.07,3.4,"금강","보령"
"경상남도",0.22,"정상","여름",898.6,14.4,20.4,0,85,22.5,137,9.36,0.45,"낙동강","구천"
"경상남도",0.22,"정상","여름",898.6,14.4,20.4,0,85,22.5,137,4.46,0.2,"낙동강","연초"
"경상북도",0.09,"정상","여름",409.6,14.6,19.6,0,84.5,21.6,112,7.61,0.36,"낙동강","보현산"
"경상북도",0.09,"정상","여름",409.6,14.6,19.6,0,84.5,21.6,112,58.46,8.34,"낙동강","영천"
"광주광역시",0.05,"정상","여름",525.6,14.5,20.3,0,88.9,21.3,52,6.58,0.38,"영섬","평림"
"전라북도",-0.01,"정상","여름",563.4,14.5,18.2,0,90.5,20.2,360,604.44,31.07,"영섬","용담"
"경상북도",-0.08,"정상","여름",466,14.6,19.7,1.2,81.3,23.7,130,61.46,1.3,"낙동강","영주"
"광주광역시",0.93,"정상","여름",980.2,13.8,28.5,7.2,84.4,31.2,52,8.17,0.79,"영섬","평림"
"강원도",-0.12,"정상","여름",729.4,14,24.9,1.6,91.4,26.4,159,64.57,21.23,"한강","횡성"
"경상남도",0.67,"정상","여름",1086.9,13.8,27.4,8.3,85.8,29.4,28,156.58,262.38,"낙동강","남강"
"전라북도",1.04,"보통습윤","여름",890.7,13.9,28.8,6.7,79.4,29.5,8,42.25,5.07,"영섬","부안"
"경상북도",0.9,"정상","여름",958.1,13.9,24.4,2.6,91.9,27.3,131,125.4,158.29,"낙동강","영주"
